SKU	ProductName	Manufacturer	ProductDescription1	ProductDescription2	SubModelDescription	MainImageURL	ShippingWeight	Caliber	Velocity	Parentage	ParentSKU	MSRP	MAP	InStockDate	InStockQuantity	QBItem	WNet	SmallImageURL	Category	UPC	BuyButtonDisabled
PY-P-683	Game Face Verdict 6mm Marking Airsoft BBs, 0.20g, 2200 rds, White	GameFace	 6mm marking airsoft BBs 0.20g 2200 rds White Comes in a bottle    Solid-core BB with intensely pigmented, dry, lubricant coating Coating transfers to target on impact; leaves a small, bright mark to confirm hits Non-toxic, water soluble and cleans up quickly No special handling or temperature limits No residue from handling No issues with moisture 			http://www.airventuri.com/images/MB2020WT.jpg	0.58	6mm				14.95	6.99		100	CR-MB2020WT	4.91	http://www.airventuri.com/images/MB2020WT_sm.jpg	AMMO	028478131361	false
PY-P-684	Game Face Verdict 6mm Marking Airsoft BBs, 0.20g, 5000 rds, White	GameFace	 6mm marking airsoft BBs 0.20g 5000 rds White Comes in a box    Solid-core BB with intensely pigmented, dry, lubricant coating Coating transfers to target on impact; leaves a small, bright mark to confirm hits Non-toxic, water soluble and cleans up quickly No special handling or temperature limits No residue from handling No issues with moisture 			http://www.airventuri.com/images/MB5020WT.jpg	1.14	6mm				27.95	12.99		100	CR-MB5020WT	8.98	http://www.airventuri.com/images/MB5020WT_sm.jpg	AMMO	028478131378	false
PY-P-685	Game Face Verdict 6mm Marking Airsoft BBs, 0.25g, 2200 rds, Orange	GameFace	 6mm marking airsoft BBs 0.25g 2200 rds Orange Comes in a bottle    Solid-core BB with intensely pigmented, dry, lubricant coating Coating transfers to target on impact; leaves a small, bright mark to confirm hits Non-toxic, water soluble and cleans up quickly No special handling or temperature limits No residue from handling No issues with moisture 			http://www.airventuri.com/images/MB2025RG.jpg	0.69	6mm				16.95	7.49		100	CR-MB2025RG	5.30	http://www.airventuri.com/images/MB2025RG_sm.jpg	AMMO	028478131392	false
PY-P-687	Game Face Verdict 6mm Marking Airsoft BBs, 0.25g, 2200 rds, White	GameFace	 6mm marking airsoft BBs 0.25g 2200 rds White Comes in a bottle    Solid-core BB with intensely pigmented, dry, lubricant coating Coating transfers to target on impact; leaves a small, bright mark to confirm hits Non-toxic, water soluble and cleans up quickly No special handling or temperature limits No residue from handling No issues with moisture 			http://www.airventuri.com/images/MB2025WT.jpg	0.69	6mm				16.95	7.49		100	CR-MB2025WT	5.30	http://www.airventuri.com/images/MB2025WT_sm.jpg	AMMO	028478131422	false
PY-P-688	Game Face Verdict 6mm Marking Airsoft BBs, 0.25g, 5000 rds, White	GameFace	 6mm marking airsoft BBs 0.25g 5000 rds White Comes in a box    Solid-core BB with intensely pigmented, dry, lubricant coating Coating transfers to target on impact; leaves a small, bright mark to confirm hits Non-toxic, water soluble and cleans up quickly No special handling or temperature limits No residue from handling No issues with moisture 			http://www.airventuri.com/images/MB5025WT.jpg	1.39	6mm				29.99	13.99		100	CR-MB5025WT	9.79	http://www.airventuri.com/images/MB5025WT_sm.jpg	AMMO	028478131439	false
PY-P-78	Gamo .177 Cal, 8.2 Grains, Round Lead Balls, 250ct	Gamo	 .177 8.2 grains Round balls 250 per tin 			http://www.airventuri.com/images/GA-632032454.jpg	0.31	0.177				5.95	3.95		100	GA-632032454	2.68	http://www.airventuri.com/images/GA-632032454_sm.jpg	AMMO	793676000800	false
PY-P-159	Gamo .177 Pellet Sampler Pack	Gamo	This sampler pack is perfect for finding just the right pellet match for your air rifle or pistol at a special price. Each pack includes 250 pellets of each of the following types: Master Point, Match, Hunter and Magnum.			http://www.airventuri.com/images/Gamo-632092754.jpg	0.66	0.177				15.99	12.45		100	Gamo-632092754	9.18	http://www.airventuri.com/images/Gamo-632092754_sm.jpg	AMMO	793676011196	false
PY-P-825	Gamo Blue Flame PBA .177 Cal, 5.4 Grains, Pointed, 100ct	Gamo	Specially formulated blue polymer tip causes rapid expansion in the ultra light, 5.4 grain PBA pellet. Velocity is enhanced an additional 30% over standard lead ammo.   .177 caliber 5.4 grains Pointed 100 pellets 			http://www.airventuri.com/images/Gamo-Blue-Flame-177-cal-qty-100_GA-632270254_pellet_lg.jpg	0.22	0.177				13.00	11.75		100	GA-632270254	8.55	http://www.airventuri.com/images/Gamo-Blue-Flame-177-cal-qty-100_GA-632270254_pellet_sm.jpg	AMMO	793676032788	false
PY-P-1031	Gamo Bone Collector Hunting .22 Cal, 15.43 Grains, Domed, 100ct	Gamo	 .22 caliber 15.43 grains Domed 100ct   Domed pellets tend to be more accurate than pointed pellets, and they're ideal for hunting and shooting spinners.			http://www.airventuri.com/images/GA-632273154.jpg	0.28	0.22				9.00	7.65		100	GA-632273154	5.74	http://www.airventuri.com/images/GA-BoneCollector177-Hunting-pellet150ct_GA-632273054_sm.jpg	AMMO	793676045764	false
PY-P-485	Gamo Express EXP20 Shotshells, Fits Viper & Shadow Express Shotguns	Gamo	 EXP20 .22 cal. shotshell Fits Gamo Viper Express & Shadow Express air shotguns Delivers 17-grain payload of #9 shot Includes 25 shotshells 			http://www.airventuri.com/images/EXP20_485.jpg	0.18	0.22				15.00	7.45		100	Gamo-632300054	5.23	http://www.airventuri.com/images/GAViperShotShel_485sm.jpg	AMMO	793676017402	false
PY-P-826	Gamo Glow Fire .177 Cal, 7.8 Grains, Pointed, 150ct	Gamo	Engineered to glow brightly in the dark, Glow Fire™ pellets offer easy loading for night hunting situations. The polymer tip enhances penetration and expansion for maximum killing power.&quot;Glow in the Dark&quot; Pellet   .177 caliber 7.8 grains Pointed 150 pellets 			http://www.airventuri.com/images/Gamo-Glow-Fire-177cal-150ct_GA-632270354_pellet_lg.jpg	0.26	0.177				13.00	11.75		100	GA-632270354	8.55	http://www.airventuri.com/images/Gamo-Glow-Fire-177cal-150ct_GA-632270354_pellet_sm.jpg	AMMO	793676032825	false
PY-P-157	Gamo Hunter .177 Cal, 7.56 Grains, Domed, 250ct	Gamo	 .177 caliber 7.56 grains Domed 250 per tin 			http://www.airventuri.com/images/Gamo-632082454.jpg	0.30	0.177				5.99	3.95		100	Gamo-632082454	2.68	http://www.airventuri.com/images/Gamo-632082454_sm.jpg	AMMO	793676000787	false
PY-P-191	Gamo Hunter .22 Cal, 15.43 Grains, Domed, 250ct	Gamo	 .22 15.43 grains Domed 250 per tin 			http://www.airventuri.com/images/Gamo-22cal-Hunter_Gamo-632063554_pellet_lg.jpg	0.43	0.22				7.00	5.95		100	Gamo-632052554	3.96	http://www.airventuri.com/images/Gamo-22cal-Hunter_Gamo-632063554_pellet_sm.jpg	AMMO	793676000206	false
PY-P-1100	Gamo Lethal, .177 Cal, 5.56 Grains, Domed, Lead-Free, 100ct	Gamo	 .177 cal 5.56 grains Domed Lead-free 100ct   Gamo is always inventing new ammunition to help your guns shoot faster, to deliver a flatter pellet trajectory, to minimize lead contact for you and your barrel, and to increase accuracy.  The Gamo Lethal pellet has a polymer skirt that's been lengthened over the conventional skirt size and has a brass insert for the head, which is labeled as a dome but actually seems to fall between a semi-wadcutter and a typical dome.  Gamo states that their Lethal pellets deliver 38% greater accuracy over lead pellets. The brass head delivers quite an impact and can penetrate a metal plate that's 0.06 inches thick.			http://www.airventuri.com/images/GA-632274054_temp_lg.jpg	0.22	0.177				20.00	16.95		100	GA-632274054	12.63	http://www.airventuri.com/images/GA-632274054_temp_sm.jpg	AMMO	793676052120	false
PY-P-158	Gamo Magnum .177 Cal, 7.87 Grains, Pointed, 250ct	Gamo	 .177 caliber 7.87 grains Pointed 250 per tin Not recommended for repeating pistols or rifles! 			http://www.airventuri.com/images/Gamo-632022454.jpg	0.31	0.177				6.99	3.99	2014-05-07	0	Gamo-632022454	2.68	http://www.airventuri.com/images/Gamo-632022454_sm.jpg	AMMO	793676000763	false
PY-P-165	Gamo Magnum .22 Cal, 15.43 Grains, Pointed, 250ct	Gamo	 .22 15.43 grains Pointed 250 per tin 			http://www.airventuri.com/images/Gamo-Magnum-22cal_GA-632022554_pellet_lg.jpg	0.43	0.22				6.99	5.45		100	GA-632022554	3.96	http://www.airventuri.com/images/Gamo-Magnum-22cal_GA-632022554_pellet_sm.jpg	AMMO	793676000770	false
PY-P-192	Gamo Master Point .177 Cal, 7.87 Grains, Pointed, 250ct	Gamo	 .177 caliber 7.87 grains Pointed 250 pellets 			http://www.airventuri.com/images/Gamo-632063454.jpg	0.31	0.177				5.99	3.99		100	Gamo-632063454	2.68	http://www.airventuri.com/images/Gamo-632063454_sm.jpg	AMMO	793676000176	false
PY-P-184	Gamo Master Point .22 Cal, 15.43 Grains, Pointed, 250ct	Gamo	 .22 15.43 grains Pointed 250 per tin 			http://www.airventuri.com/images/Gamo-632063554.jpg	0.43	0.22				6.29	5.75		100	Gamo-632063554	3.96	http://www.airventuri.com/images/Gamo-22cal-Master-Point_Gamo-632052554_pellet_sm.jpg	AMMO	793676000183	false
PY-P-257	Gamo Match .177 Cal, 7.56 Grains, Wadcutter, 250ct	Gamo	 .177 caliber 7.56 grains Wadcutter 250 pellets 			http://www.airventuri.com/images/Gamo-177cal-Match-Pellet-250ct_Gamo-632002454_lg.jpg	0.30	0.177				4.00	2.95		100	Gamo-632002454	1.92	http://www.airventuri.com/images/Gamo-177cal-Match-Pellet-250ct_Gamo-632002454_sm.jpg	AMMO	793676000145	false
PY-P-183	Gamo Match .177 Cal, 7.56 Grains, Wadcutter, 500ct	Gamo	 .177 caliber 7.56 grains Wadcutter 500 pellets 			http://www.airventuri.com/images/Gamo-177cal-Match-Pellets-500ct_Gamo-632003454_lg.jpg	0.42	0.177				5.00	4.75		100	Gamo-632003454	3.45	http://www.airventuri.com/images/Gamo-177cal-Match-Pellets-500ct_Gamo-632003454_sm.jpg	AMMO	793676000152	false
PY-P-164	Gamo Match .22 Cal, 15.43 Grains, Wadcutter, 250ct	Gamo	 .22 caliber 15.43 grains Wadcutter 250 pellets 			http://www.airventuri.com/images/Gamo-Match-22cal_GA-632002554_pellet_lg.jpg	0.43	0.22				5.99	3.99		100	GA-632002554	3.06	http://www.airventuri.com/images/Gamo-Match-22cal_GA-632002554_pellet_sm.jpg	AMMO	793676000169	false
PY-P-594	Gamo PBA Armor .177 Cal, 6.8 Grains, Domed, 80ct	Gamo	PBA ammo can damage and even penetrate many metal airgun traps & targets. If you must use metal traps or targets, use our Heavy-Duty Metal Trap, the A.G.E. Quiet Pellet Trap, or traps & targets designated for rimfire guns.   .177 caliber 6.8 grains Domed 80 pellets 			http://www.airventuri.com/images/Gamo-PBA-Armor-177-Cal-6-8-Grains-Domed-80ct_Gamo-632263454.jpg	0.22	0.177				12.99	10.95		100	Gamo-632263454	7.78	http://www.airventuri.com/images/Gamo-PBA-Armor-177-Cal-6-8-Grains-Domed-80ct_Gamo-632263454_sm.jpg	AMMO	793676025421	false
PY-P-1151	Gamo PBA Armor Pellets, .22 Cal, 10.85 Grains, Domed, 50ct	Gamo	 .22 caliber 10.85 grains Domed 50 pellets   <strong>PBA ammo can damage and even penetrate many metal airgun traps and targets. If you must use metal traps or targets, use our heavy-duty metal trap, A.G.E. Quiet Pellet Trap, or traps and targets designated for rimfire guns.</strong>			http://www.airventuri.com/images/Gamo-PBA-Armor-Pellet-22cal_GA-632263554_lg.jpg	0.22	0.22				12.95	4.95		100	GA-632263554	4.03	http://www.airventuri.com/images/Gamo-PBA-Armor-Pellet-22cal_GA-632263554_sm.jpg	AMMO	793676030210	false
PY-P-892	Gamo PBA Bullet .177 Cal, 7.1 Grains, Pointed, Lead-Free, 150ct	Gamo	 .177 caliber 7.1 grains Pointed Lead-free 150 pellets </br></br>  These high-velocity pointed pellets are well suited for hunting. Gamo's tests show they deliver 30% greater penetration than a lead pellet.			http://www.airventuri.com/images/Gamo-PBA-Bullet-177cal-150ct_GA-632272054_pellet_lg.jpg	0.25	0.177				20.00	15.99		100	GA-632272054	12.63	http://www.airventuri.com/images/Gamo-PBA-Bullet-177cal-150ct_GA-632272054_pellet_sm.jpg	AMMO	793676040615	false
PY-P-893	Gamo PBA Bullet, .22 Cal, 14.4 Grains, Pointed, Lead-Free, 100ct	Gamo	 .22 caliber 14.4 grains Pointed Lead-free 100 pellets </br></br>   Gamo's tests show these PBA pellets deliver 30% greater penetration than a lead pellet. These are lead-free and ideal for hunting.			http://www.airventuri.com/images/Gamo-PBA-Bullet-22cal-100ct_GA-632272154_pellet_lg.jpg	0.27	0.22				20.00	15.99		100	GA-632272154	12.63	http://www.airventuri.com/images/Gamo-PBA-Bullet-22cal-100ct_GA-632272154_pellet_sm.jpg	AMMO	793676040622	false
PY-P-580	Gamo Performance .177 Cal Combo Pack, 390ct	Gamo	 .177 caliber combo pack approximately 390 pellets total 			http://www.airventuri.com/images/GA-632092854.jpg	0.18	0.177				24.95	19.95		100	GA-632092854	15.19	http://www.airventuri.com/images/GA-632092854_sm.jpg	AMMO	793676028408	false
PY-P-822	Gamo Platinum PBA .177 Cal, 4.7 Grains, Round Nose, 100ct	Gamo	PBA ammo can damage and even penetrate many metal airgun traps & targets. If you must use metal traps or targets, use our Heavy-Duty Metal Trap, the A.G.E. Quiet Pellet Trap, or traps & targets designated for rimfire guns.   .177 caliber 4.7 grains Round nose 100 pellets 			http://www.airventuri.com/images/Gamo-PBA-Platinum-177-100-ct_GA-632265454_pellet_lg.jpg	0.21	0.177				15.00	12.75		100	GA-632265454	9.56	http://www.airventuri.com/images/Gamo-PBA-Platinum-177-100-ct_GA-632265454_pellet_sm.jpg	AMMO	793676032795	false
PY-P-823	Gamo Platinum PBA .22 Cal, 9.7 Grains, Round Nose, 50ct	Gamo	PBA ammo can damage and even penetrate many metal airgun traps & targets. If you must use metal traps or targets, use our Heavy-Duty Metal Trap, the A.G.E. Quiet Pellet Trap, or traps & targets designated for rimfire guns.   .22 caliber 9.7 grains Round nose 50 pellets 			http://www.airventuri.com/images/Gamo-PBA-Platinum-22-50-ct_GA-632265554_pellet_lg.jpg	0.21	0.22				16.00	12.75		100	GA-632265554	9.57	http://www.airventuri.com/images/Gamo-PBA-Platinum-22-50-ct_GA-632265554_pellet_sm.jpg	AMMO	793676032801	false
PY-P-890	Gamo Precision Combo Pack, .22 Cal, 950ct	Gamo	 .22 cal pellet combo pack 200 TS-22 pellets (round nose, 21.60 grains) 250 Master Point pellets (pointed, 16.20 grains) 250 Hunter pellets (domed, 15.30 grains) 250 Magnum pellets (pointed, 15.90 grains) 950 pellets total </br>  Save money with this Gamo combo pellet pack. These .22 caliber pellets are good for hunting. The heavier ones will deliver more energy and greater knock-down power.			http://www.airventuri.com/images/Gamo-1000-Assorted-Combo-Pack-22cal_GA-63209275554_pellet_lg.jpg	0.18	0.22				20.00	14.95		100	GA-63209275554	12.12	http://www.airventuri.com/images/Gamo-1000-Assorted-Combo-Pack-22cal_GA-63209275554_pellet_sm.jpg	AMMO	793676040578	false
PY-P-560	Gamo Pro Magnum .177 Cal, 7.8 Grains, Pointed, 750ct	Gamo	 .177 caliber 7.8 grains Pointed 750 pellets 			http://www.airventuri.com/images/pro_magnum_750-560lg.jpg	0.56	0.177				10.00	7.95		100	GA-6321744CP54	6.24	http://www.airventuri.com/images/pro_magnum_750_560sm.jpg	AMMO	793676018492	false
PY-P-828	Gamo Pro Magnum .25 Cal, 21.91 Grains, Domed, 175ct	Gamo	 .25 caliber 21.91 grains Domed 175 pellets 			http://www.airventuri.com/images/Gamo-Pro-Mag-25-cal-175-ct_Ga-632173654_pellet_lg.jpg	0.43	0.25				9.50	5.95		100	GA-632173654	3.83	http://www.airventuri.com/images/Gamo-Pro-Mag-25-cal-175-ct_Ga-632173654_pellet_sm.jpg	AMMO	793676029269	false
PY-P-595	Gamo Raptor .22 Cal, 9.8 Grains, PBA, Round Nose, 50ct	Gamo	PBA ammo can damage and even penetrate many metal airgun traps & targets. If you must use metal traps or targets, use our Heavy-Duty Metal Trap, the A.G.E. Quiet Pellet Trap, or traps & targets designated for rimfire guns.   .22 caliber 9.8 grains Round nose 50 pellets   True Gold 18 Karat gold plating eliminates barrel corrosion and enhances accuracy shot after shot.			http://www.airventuri.com/images/gamo_raptor_399.jpg	0.21	0.22				12.99	9.95		100	Gamo-632264554	7.53	http://www.airventuri.com/images/gamo_raptor_399sm.jpg	AMMO	793676024783	false
PY-P-399	Gamo Raptor PBA .177 Cal, 5.4 Grains, Round Nose, 100ct	Gamo	PBA ammo can damage and even penetrate many metal airgun traps & targets. If you must use metal traps or targets, use our Heavy-Duty Metal Trap, the A.G.E. Quiet Pellet Trap, or traps & targets designated for rimfire guns.   .177 caliber 5.4 grains Round nose 100 pellets   True Gold 18 Karat gold plating eliminates barrel corrosion and enhances accuracy shot after shot.			http://www.airventuri.com/images/gamo_raptor_399.jpg	0.22	0.177				12.99	9.95		100	GA-632264454	7.53	http://www.airventuri.com/images/gamo_raptor_399sm.jpg	AMMO	793676015460	false
PY-P-830	Gamo Raptor PBA .25 Cal, 14.4 Grains, Round Nose, 50ct	Gamo	PBA ammo can damage and even penetrate many metal airgun traps & targets. If you must use metal traps or targets, use our Heavy-Duty Metal Trap, the A.G.E. Quiet Pellet Trap, or traps & targets designated for rimfire guns.   .25 caliber 14.4 grains Round nose 50 pellets   True Gold 18 Karat gold plating eliminates barrel corrosion and enhances accuracy shot after shot.			http://www.airventuri.com/images/Gamo-PBA-Raptor-25cal-54ct_GA-632264654_pellet_lg.jpg	0.23	0.25				12.95	4.95		100	GA-632264654	2.74	http://www.airventuri.com/images/Gamo-PBA-Raptor-25cal-54ct_GA-632264654_pellet_sm.jpg	AMMO	793676029283	false
PY-P-699	Gamo Red Fire .177 Cal, 7.80 Grains, Pointed, 150ct	Gamo	 .177 caliber 7.80 grains Pointed polymer tip 150 pellets 			http://www.airventuri.com/images/Gamo-Red-Fire-177-150ct_GA-632270154_pellet_lg.jpg	0.26	0.177				9.95	8.75		100	GA-632270154	6.51	http://www.airventuri.com/images/Gamo-Red-Fire-177-150ct_GA-632270154_pellet_sm.jpg	AMMO	793676027951	false
PY-P-423	Gamo Rocket .177 Cal, 9.6 Grains, Ballistic Tip, 150ct	Gamo	 .177 caliber 9.6 grains Ballistic tip 150 pellets 			http://www.airventuri.com/images/Gamo-Rocket-177cal-150ct_Gamo-632127454_lg.jpg	0.27	0.177				6.99	6.45		100	Gamo-632127454	4.78	http://www.airventuri.com/images/Gamo-Rocket-177cal-150ct_Gamo-632127454_sm.jpg	AMMO	793676015262	false
PY-P-692	Gamo Rocket .22 Cal, 14.3 Grains, Ballistic Tip, 100ct	Gamo	 .22 caliber 14.3 grains Domed, Ballistic Tip 100 pellets 			http://www.airventuri.com/images/GA-632127554.jpg	0.27	0.22				9.00	6.45		100	GA-632127554	4.78	http://www.airventuri.com/images/GA-632127554_sm.jpg	AMMO	793676028439	false
PY-P-829	Gamo Rocket .25 Cal, 20.8 Grains, Ballistic Tip, 80ct	Gamo	 .25 caliber 20.8 grains Domed, Ballistic Tip 80 pellets 			http://www.airventuri.com/images/GA-632127554.jpg	0.29	0.25				11.00	3.99		100	GA-632127654	2.67	http://www.airventuri.com/images/GA-632127554_sm.jpg	AMMO	793676029276	false
PY-P-610	Gamo Round .22 Cal, 15.43 Grains, Lead Balls, 250ct	Gamo	 .22 caliber 15.43 grains Round lead balls 250 per tin Easier to load than direction-sensitive pellets!  <font color=red>Do not use in BB guns!</font>			http://www.airventuri.com/images/GA-632032554.jpg	0.43	0.22				9.99	5.95		100	GA-632032554	3.96	http://www.airventuri.com/images/GA-632032554_sm.jpg	AMMO	793676027913	false
PY-P-500	Gamo Tomahawk .177 Cal, 7.8 Grains, Pointed, 750ct	Gamo	 .177 caliber 7.8 grains Pointed 750 pellets 			http://www.airventuri.com/images/Gamo-Tomahawk-177-Pointed_GA-6322544CP54_pellet_lg.jpg	0.56	0.177				15.00	7.99		100	GA-6322544CP54	6.07	http://www.airventuri.com/images/Gamo-Tomahawk-177-Pointed_GA-6322544CP54_pellet_sm.jpg	AMMO	793676015453	false
PY-P-770	Gamo TS-10 .177 Cal, 10.49 Grains, Round Nose, 200ct	Gamo	 .177 caliber 10.49 grains Round Nose 200 pellets 			http://www.airventuri.com/images/GA-632174854.jpg	0.32	0.177				9.00	5.75		100	GA-632174854	3.96	http://www.airventuri.com/images/GA-632174854_sm.jpg	AMMO	793676007960	false
PY-P-673	Gamo TS-22 .22 Cal, 22 Grains, Round Nose, 200ct	Gamo	 .22 cal 22 grains Round Nose 200 pellets 			http://www.airventuri.com/images/GA-632176854.jpg	0.46	0.22				12.00	8.99		100	GA-632176854	6.51	http://www.airventuri.com/images/GA-632176854_sm.jpg	AMMO	793676025438	false
PY-P-1081	Gamo Zombie Tracker Pellets, .177 Cal, 7.8 Grains, Pointed, 150ct	Gamo	 .177 caliber 7.81 grains Pointed 150 pellets </br>  Zombie-stopping power! Pointed pellets offer good penetration...a must when taking out zombie critters.			http://www.airventuri.com/images/GA-Zombie-Tracker-177-pellets-150ct_GA-632270354Z.jpg	0.25	0.177				17.95	13.95	2014-05-15	0	GA-632270354Z	10.08	http://www.airventuri.com/images/GA-Zombie-Tracker-177-pellets-150ct_GA-632270354Z_sm.jpg	AMMO	793676051680	false
PY-P-245	Golden Rod Long-Range Pellets, Type 3, .177 Cal, 8.5 Grains, Pointed, Lead-Free, 150ct	Skenco	 .177 caliber 8.5 grains Pointed Lead-free Type 3 for long-range shooting 150 pellets    These pellets are ideal for long-range shooting and perform best in guns that shoot 900 fps or more. They deliver 20% higher velocity than typical lead pellets. Does not fit Crosman or Daisy mags. Does not fit Gamo or Umarex metal mags (Beretta, Colt, Walther, etc.). Use only in single-shot breakbarrels and precharged pneumatic rifles.			http://www.airventuri.com/images/Skenco-Golden-Rod-177cal-Lead-Free-Pellet_Skenco-Golden_lg.jpg	0.26	0.177				10.00	7.99		100	Skenco-Golden	5.05	http://www.airventuri.com/images/Skenco-Golden-Rod-177cal-Lead-Free-Pellet_Skenco-Golden_sm.jpg	AMMO	894421200022	false
PY-P-1073	GoldenBall 0.20g Airsoft BBs, 4000 Rds, Light Blue	GoldenBall	 Airsoft BBs 0.20g Highly polished 5.95+/- 0.01 diameter Light Blue 4000 rds   GoldenBall 0.20g ECO Airsoft BBs are excellent for use in spring, gas, CO2 & AEG pistols and rifles. These BBs are non-toxic and environmentally safe. Each bag contains 4,000 rds, the perfect amount for an afternoon airsoft skirmish!			http://www.airventuri.com/images/GoldenBall-0-20g-Airsoft-BBs-4000-Rds-Light-Blue_GB4020W.jpg	0.98	6mm				14.95	9.95		100	GB4020W	5.02	http://www.airventuri.com/images/GoldenBall-0-20g-Airsoft-BBs-4000-Rds-Light-Blue_GB4020W_sm.jpg	AMMO		false
PY-P-1072	GoldenBall 0.20g Airsoft BBs, 4000 Rds, White	GoldenBall	 Airsoft BBs 0.20g Highly polished 5.95+/- 0.01 diameter White 4000 rds   GoldenBall 0.20g ECO Airsoft BBs are excellent for use in spring, gas, CO2 & AEG pistols and rifles. These BBs are non-toxic and environmentally safe. Each bag contains 4,000 rds, the perfect amount for an afternoon airsoft skirmish!			http://www.airventuri.com/images/GOLDENBALL-BBS-4000-0-2G-BBS-WHITE_GB3020W.jpg	0.98	6mm				14.95	9.95		100	GB3020W	4.71	http://www.airventuri.com/images/GOLDENBALL-BBS-4000-0-2G-BBS-WHITE_GB3020W_sm.jpg	AMMO		false
PY-P-1074	GoldenBall 0.23g Airsoft BBs, 3000 Rds, Light Blue	GoldenBall	 Airsoft BBs 0.23g Highly polished 5.95+/- 0.01 diameter Light Blue 3000 rds   GoldenBall 0.23g ECO Airsoft BBs are excellent for use in spring, gas, CO2 & AEG pistols and rifles. These BBs are non-toxic and environmentally safe. Each bag contains 3,000 rds, the perfect amount for an afternoon airsoft skirmish!			http://www.airventuri.com/images/GoldenBall-0-23g-Airsoft-BBs-3000-Rds-Light-Blue_GB4023W_01.jpg	0.49	6mm				14.95	9.95		100	GB4023W	5.02	http://www.airventuri.com/images/GoldenBall-0-23g-Airsoft-BBs-3000-Rds-Light-Blue_GB4023W_sm01.jpg	AMMO		false
PY-P-1076	GoldenBall 0.25g Airsoft BBs, 3000 Rds, Light Blue	GoldenBall	 Airsoft BBs 0.25g Highly polished 5.95+/- 0.01 diameter Light Blue 3000 rds   GoldenBall 0.25g ECO Airsoft BBs are excellent for use in spring, gas, CO2 & AEG pistols and rifles. These BBs are non-toxic and environmentally safe. Each bag contains 3,000 rds, the perfect amount for an afternoon airsoft skirmish!			http://www.airventuri.com/images/GoldenBall-0-25g-Airsoft-BBs-3000-Rds-Light-Blue_GB4025W_01.jpg	0.93	6mm				14.95	9.95		100	GB4025W	5.02	http://www.airventuri.com/images/GoldenBall-0-25g-Airsoft-BBs-3000-Rds-Light-Blue_GB4025W_sm01.jpg	AMMO		false
PY-P-1075	GoldenBall 0.25g Airsoft BBs, 3000 Rds, White	GoldenBall	 Airsoft BBs 0.25g Highly polished 5.95+/- 0.01 diameter White 3000 rds   GoldenBall 0.25g ECO Airsoft BBs are excellent for use in spring, gas, CO2 & AEG pistols and rifles. These BBs are non-toxic and environmentally safe. Each bag contains 3,000 rds, the perfect amount for an afternoon airsoft skirmish!			http://www.airventuri.com/images/GOLDENBALL-BBS-4000-0-2G-BBS-WHITE_GB3020W.jpg	0.93	6mm				14.95	9.95		100	GB3025W	4.71	http://www.airventuri.com/images/GOLDENBALL-BBS-4000-0-2G-BBS-WHITE_GB3020W_sm.jpg	AMMO		false
PY-P-16	H&N Baracuda .177 Cal, 10.65 Grains, Round Nose, 500ct	Haendler & Natermann	 .177 caliber 10.65 Round nose 500 pellets 			http://www.airventuri.com/images/HN-92184500005_2-Page.jpg	0.52	0.177				18.00	14.50		100	HN-92184500005	8.93	http://www.airventuri.com/images/HN-92184500005_2-Small.jpg	AMMO	4047058001937	false
PY-P-17	H&N Baracuda .20 Cal, 13.58 Grains, Round Nose, 250ct	Haendler & Natermann	 .20 caliber 13.58 grains Round nose 250 pellets 			http://www.airventuri.com/images/H-N-Baracuda-20-Cal-13-27-Grains-Round-Nose-250ct_HN-92185000003.jpg	0.45	0.20				12.95	10.25		100	HN-92185000003	6.32	http://www.airventuri.com/images/H-N-Baracuda-20-Cal-13-27-Grains-Round-Nose-250ct_HN-92185000003_sm.jpg	AMMO	4047058001944	false
PY-P-18	H&N Baracuda .22 Cal, 21.14 Grains, Round Nose, 200ct	Haendler & Natermann	 .22 caliber 21.14 grains Round nose 200 pellets 			http://www.airventuri.com/images/HN-Baracuda-22-cal_HN-92185500003_pellet_2lg.jpg	0.45	0.22				10.00	7.95		100	HN-92185500003	4.84	http://www.airventuri.com/images/HN-Baracuda-22-cal_HN-92185500003_pellet_2sm.jpg	AMMO	4047058001951	false
PY-P-19	H&N Baracuda .25 Cal, 31.02 Grains, Round Nose, 200ct	Haendler & Natermann	 .25 caliber 31.02 grains Round nose 200 pellets 			http://www.airventuri.com/images/HN-92186350003_2-Page.jpg	0.58	0.25				11.50	9.50	2014-05-14	0	HN-92186350003	5.81	http://www.airventuri.com/images/HN-92186350003_2-Small.jpg	AMMO	4047058001968	false
PY-P-858	H&N Baracuda Green .22 Cal, 12.50 Grains, Domed, Lead-Free, 200ct	Haendler & Natermann	 .22 caliber 12.50 grains Domed Lead-free 200 pellets   Although these are lead-free pellets, the tape that goes around the tin has warnings about the hazards of lead exposure. Be assured that the contents of the tin are, indeed, lead-free. This is just the standard tape H&N uses on all its pellet tins.  Domed pellets are considered the best shape for hunting and casual target shooting.			http://www.airventuri.com/images/HN-Baracuda-X-Heavy-Green-22cal-200ct_HN-92215500013.jpg	0.34	0.22				24.95	21.75	2014-05-13	0	HN-92065500013	13.31	http://www.airventuri.com/images/HN-Baracuda-X-Heavy-Green-22cal-200ct_HN-92215500013_sm.jpg	AMMO	4047058015019	false
